,,event_accuracy,event_accuracy,event_macro_f1,event_macro_f1,time_mae_seconds,time_mae_seconds,position_distance_mae_m,position_distance_mae_m,team_accuracy,team_accuracy,team_macro_f1,team_macro_f1,player_top1,player_top1,player_top3,player_top3,player_top5,player_top5,player_mrr,player_mrr,position_median_m,position_median_m,core_loss,core_loss
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
split,mode,,,,,,,,,,,,,,,,,,,,,,,,
validation,base,0.7791091707864163,0.002137426598913277,0.6360255977621616,0.00044691426600088947,1.457720322715345,0.004575186144368354,14.96328390009994,0.21366388122430227,0.8730325830056455,0.005664506354089164,0.8695977123960955,0.005450587393708271,0.45139806129530546,0.0013987776177495142,0.725462102725977,0.001042994460708405,0.8312737394315223,0.0015738769321984043,0.6137907498456392,0.0007648554519243599,8.177979151407877,0.09981832487836807,0.029427071881497735,0.0002890107029363558
validation,constant,0.7796458563402862,0.0035248826343188145,0.6354153675425419,0.0022369059990411107,1.4562528871426121,0.010603411594244857,14.950680309682186,0.21678234575987115,0.8730773068018013,0.006785882464146576,0.8696588576363528,0.006595710119009923,0.4517077466102517,0.0012788153848759432,0.7248016894639832,0.0010968624351304897,0.8309864410068131,0.0012291571641801884,0.6136562993344183,0.0004170436455559587,8.203252792358398,0.13417454904702053,0.02937255942614873,0.0003552702095505938
validation,transition,0.7795288864118787,0.0036773229658596395,0.6353356866890568,0.003347198803055114,1.4535387478574266,0.009075234364218988,14.894102382660241,0.24670688673631194,0.8747286469675547,0.0050011469481994085,0.8712332188794619,0.0049272580645355266,0.4518569925451656,0.0002492898593132025,0.7253352436813003,0.0020040018403728395,0.8315498444111129,0.00133483886327703,0.6140422163842285,0.0007645523344830856,8.149770259857178,0.27136498609522486,0.02933542619161474,0.0003429936075847733
