split,mode,seed,event_accuracy,event_macro_f1,time_mae_seconds,position_distance_mae_m,team_accuracy,team_macro_f1,player_top1,player_top3,player_top5,player_mrr,position_median_m,core_loss
validation,base,20260715,7.791848572106801e-01,0.6358079101374562,1.4584952894781598,15.091456991619449,0.8712264296993529,0.8675408544944972,0.45211444178289195,0.7258389487116345,0.8328818643802189,0.6146002591402264,8.237565994262695,0.02951554878126721
validation,base,20260716,0.7812077489137278,0.6365396469973467,1.4618585324458286,14.716629563923636,0.8793799217677597,0.875777442601522,0.4522935369047886,0.7242830598401576,0.8297365063019096,0.6136918135902404,8.233630180358887,0.029104165053307974
validation,base,20260717,0.7769349062348412,0.6357292361516821,1.4528071462220462,15.081765144756737,0.8684913975498241,0.8654748400922672,0.4497862051982359,0.7262642996261389,0.8312028476124381,0.6130801768064508,8.06274127960205,0.02966150180991803
validation,constant,20260715,0.7782559783674439,0.6330851309664822,1.4543477427987264,15.106345580987915,0.8708755199141303,0.8672445095578796,0.4516107367525577,0.7250218272179811,0.8316393919720612,0.6138546516566731,8.269547462463379,0.029578635375017797
validation,constant,20260716,0.7836537965342498,0.6375454970083523,1.467679720921403,14.703080692801706,0.8806906730243264,0.8771215559934216,0.4530323042826121,0.7236114531330453,0.8295686046251315,0.6139371464219098,8.291376113891602,0.028962330225818327
validation,constant,20260717,0.7770277941191648,0.6356154746527911,1.4467311977077073,15.042614655256939,0.8676657274669474,0.8646105073577572,0.4504801987955853,0.7257717880409232,0.8317513264232466,0.6131770999246723,8.048834800720215,0.02957671267761007
validation,transition,20260715,0.7779876355905089,0.6317212792772978,1.4489706762587908,15.157996606689476,0.871443168096108,0.8678397073796449,0.45208086144753634,0.7256374666995008,0.8320423559963286,0.6143708845822129,8.330090522766113,0.029534024882492686
validation,transition,20260716,0.7837260426665016,0.6383285480704648,1.4639903671529693,14.669235052952544,0.8804842555036071,0.8768848364234143,0.4515883498623206,0.7231972956636593,0.8300387293201101,0.6131682886100328,8.281538963317871,0.02893937183807954
validation,transition,20260717,0.7768729809786254,0.6359572327194079,1.4476552001605196,14.8550754883387,0.8722585173029487,0.8689751128353267,0.4519017663256397,0.7271709686807406,0.8325684479168999,0.6145874759604398,7.837681293487549,0.029532881854272
