split,mode,seed,event_accuracy,event_macro_f1,time_mae_seconds,position_distance_mae_m,team_accuracy,team_macro_f1,player_top1,player_top3,player_top5,player_mrr,position_median_m,core_loss
validation,base,20260715,0.7700109649122807,0.6113833906108748,1.435850001061918,16.032888596518,0.8648574561403509,0.8603980501133295,0.4231741781942585,0.6882344191581139,0.8027666220437305,0.5862614436663371,9.076265335083008,0.030592628084703127
validation,base,20260716,0.7646655701754386,0.5957027053076251,1.4225942148989563,15.544702195284659,0.868421052631579,0.8647751894474853,0.4221329763498438,0.6897218503644207,0.8052952550944519,0.5850123874755051,8.608386039733887,0.030962480438959838
validation,base,20260717,0.7687774122807017,0.614875374476876,1.4123969292666858,15.804987823754026,0.8643092105263158,0.860950077446316,0.42495909564182655,0.6903168228469433,0.8069314294213893,0.5880412039347588,8.872333526611328,0.030415215882506678
validation,constant,20260715,0.7693256578947368,0.616306915921368,1.4250683810655949,16.085528992770012,0.8655427631578947,0.861874435462884,0.41871188457533837,0.6830284099360404,0.8026178789230998,0.5819495989829584,9.263772010803223,0.030498952038453542
validation,constant,20260716,0.7697368421052632,0.6117586894066827,1.4112074587138372,15.947670936584473,0.868421052631579,0.8648621950014818,0.42168674698795183,0.6915067678119887,0.8021716495612078,0.5852964549669372,9.353754997253418,0.030653164909214367
validation,constant,20260717,0.7685032894736842,0.5988074439189146,1.4289315681164403,15.880077144555878,0.8617050438596491,0.8576120316323061,0.42585155436561056,0.6971590063959542,0.8116912092815707,0.590216216794383,9.037257194519043,0.03057417514811432
validation,conditioned,20260715,0.7749451754385965,0.6173250827970246,1.4216858165586035,16.183696328547963,0.8632127192982456,0.8599356444099737,0.42808270117507063,0.692696712777034,0.806187713818236,0.5896263427427094,9.295302391052246,0.030499478264797143
validation,conditioned,20260716,0.764391447368421,0.6037338764319548,1.4179339633945838,15.874778044851203,0.865953947368421,0.8623909665221179,0.4172244533690317,0.6858545292280233,0.7991967871485943,0.5810361004612604,9.043087005615234,0.030860236190985938
validation,conditioned,20260717,0.7689144736842105,0.6051159140255338,1.417332760196355,15.924888828344512,0.8607456140350878,0.8567128727569634,0.4262977837275026,0.6897218503644207,0.8069314294213893,0.5883051452260236,9.029356002807617,0.03063410929178681
