,,core_loss,core_loss,event_accuracy,event_accuracy,event_macro_f1,event_macro_f1,time_mae_seconds,time_mae_seconds,position_distance_mae_m,position_distance_mae_m,team_accuracy,team_accuracy,team_macro_f1,team_macro_f1,player_top1,player_top1,player_top3,player_top3,player_top5,player_top5,player_mrr,player_mrr
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
split,mode,,,,,,,,,,,,,,,,,,,,,,
test,original,0.030744273751280957,7.62291130931227e-05,0.7685416537606432,0.0019524102219807464,0.6154508613411457,0.004009002948262451,1.4923204430621126,0.007835687084645137,15.331223958064458,0.315228739454527,0.87095353143219,0.003086004111336313,0.8662294069486939,0.0033584547740940483,0.4248248627905939,0.0009895518287289977,0.6943056237264439,0.0013337079063816036,0.8091785284012315,0.0013325255409838768,0.589268791299633,0.0011100376981100517
test,rotate,0.029117766261997562,0.00029525736617371065,0.7815991079356558,0.0022610881712923263,0.6318707317311,0.003168906335156681,1.463198821736792,0.004163397670435275,14.682539926128072,0.17612666604438154,0.876780170841335,0.006536452977105718,0.8722356497603488,0.006358942961161821,0.4520956970535302,0.0019461758240160605,0.7258414766558089,0.00040870406806889175,0.833218062558565,0.0008405009723291797,0.6145802789099443,0.0011313723102776682
validation,original,0.031135618047226265,0.0001688368548334066,0.7663972918021281,0.0026331586932048573,0.6150082255145501,0.003711118805193069,1.4922194019425856,0.010385920459412865,15.657657952944547,0.31514450713781245,0.8677104512631032,0.0040461168900464365,0.8641932347600753,0.004420166427237045,0.42501511115091,0.0024697722186389146,0.6919675837829367,0.0023035664052307994,0.8065959240935175,0.0032064352472120096,0.5883700606001466,0.0014375442193810919
validation,rotate,0.029427071306253997,0.0002890098869736772,0.7791091707864163,0.002137426598913277,0.6360255977621616,0.00044691426600088947,1.4577203218749355,0.004575178162883077,14.963283879941978,0.21366393472571776,0.8730325830056455,0.005664506354089164,0.8695977123960955,0.005450587393708271,0.45139806129530546,0.0013987776177495142,0.725462102725977,0.001042994460708405,0.8312737394315223,0.0015738769321984043,0.6137907498456392,0.0007648554519243599
