split,method,seed,group,value,samples,mean_distance_m,median_distance_m,distance_rmse_m,x_mae_m,y_mae_m,loss
test,PR-Original,20260715,event_true,1,1192,35.731200645130265,32.75499796273212,40.43196051588884,25.73530070854807,20.882304828270218,0.05630951374769211
test,PR-Original,20260715,event_true,2,5243,25.471415337910106,20.105567420548663,31.50441000966309,16.971056587964256,16.058392094317828,0.03786800429224968
test,PR-Original,20260715,event_true,3,169,27.096892948512863,23.789838780530722,29.36162062790457,22.020194296168505,14.737146859867332,0.028445029631257057
test,PR-Original,20260715,event_true,4,4022,45.83103323483183,44.28412479031086,48.90005995451071,32.349859322356416,26.934791008467137,0.08313016593456268
test,PR-Original,20260715,event_true,5,212,62.78563779520019,65.54193883174125,65.17899639698884,55.603039839463136,23.12745210697066,0.12012292444705963
test,PR-Original,20260715,event_true,6,8152,13.232265307066664,9.200967771312776,18.246468082971226,9.88873039482283,6.8893638797098875,0.010550464503467083
test,PR-Original,20260715,event_true,7,49811,9.586906803202986,6.7665131718823215,13.293327299361538,6.875489892431547,5.477544599182585,0.006129934918135405
test,PR-Original,20260715,event_true,8,499,13.395012544605628,9.705300806234241,18.805582930709875,11.622264710122455,5.737505897730291,0.010898061096668243
test,PR-Original,20260715,event_true,9,1228,19.478178617174347,13.632653683492915,26.195539925144736,18.111604732227686,4.882432047071402,0.016858786344528198
test,PR-Original,20260715,zone_true,0,2424,32.19477572115778,23.046231571526988,40.082486660475006,26.461928258684583,16.591874498468226,0.050472866743803024
test,PR-Original,20260715,zone_true,1,3867,22.467162841306088,13.66950800866534,30.361196082766632,14.47467371289632,15.986181939921007,0.03665666654706001
test,PR-Original,20260715,zone_true,2,4000,14.530412905244441,9.128466039826858,19.901757578846187,6.698171851756051,11.688061267312616,0.018835915252566338
test,PR-Original,20260715,zone_true,3,4722,13.238919576530773,7.79514700043441,18.785586691869362,6.202420847492797,10.505291148581554,0.016714394092559814
test,PR-Original,20260715,zone_true,4,4501,15.29540259258691,8.365060532496699,22.54478915091263,10.232934388991092,10.460546871250376,0.019782839342951775
test,PR-Original,20260715,zone_true,5,3745,24.459062650772815,16.76600160395861,32.30561797786657,20.16195599630336,12.18329064380502,0.0327930748462677
test,PR-Original,20260715,zone_true,6,3063,30.181769513024143,20.779690178957264,39.73347239600916,25.031416936851418,15.446520256068906,0.050017986446619034
test,PR-Original,20260715,zone_true,7,3976,20.594251902086214,10.896732684097163,29.24461242069721,13.360585748795158,14.592334707747298,0.03394034132361412
test,PR-Original,20260715,zone_true,8,4126,15.329792614366346,9.686522083429004,20.93979563942207,7.032108142253299,12.419671807562732,0.02087230607867241
test,PR-Original,20260715,zone_true,9,4852,13.189266646647622,8.151380412498195,18.434288468474527,6.176465596682765,10.450740285449633,0.016155650839209557
test,PR-Original,20260715,zone_true,10,4526,16.11169702833057,10.173157944759097,22.153617587473764,10.730884753454063,10.970981119219518,0.01945219188928604
test,PR-Original,20260715,zone_true,11,2924,28.637478095653105,22.138507046714558,35.07061073094852,23.822490886890836,13.949943947497495,0.037946879863739014
test,PR-Original,20260715,zone_true,12,7295,11.898602891994258,8.135377696795453,16.452104483482824,8.913568579814587,6.568687381480474,0.008934414014220238
test,PR-Original,20260715,zone_true,13,6282,10.140410034758577,6.778466254616859,14.25188411407808,7.31095249776185,5.955184352251801,0.007022569887340069
test,PR-Original,20260715,zone_true,14,6658,9.446021846323795,7.062911286297243,12.818624841846525,7.977110450232967,3.54172778203882,0.004406989552080631
test,PR-Original,20260715,zone_true,15,5719,8.4283566620082,6.137531576787756,11.614959341626582,7.00553811717245,3.343587917451113,0.003655507229268551
test,PR-Original,20260715,zone_true,16,7264,10.711542424456578,6.985430931617246,15.49308918308885,8.033471095533672,5.945510388380696,0.007961483672261238
test,PR-Original,20260715,zone_true,17,6828,9.84828255467554,6.879848219838822,13.568219551925282,7.257568277025788,5.572482021046474,0.006168433465063572
test,PR-Original,20260715,zone_true,18,6574,19.243942608663467,11.39145570566357,26.66112145972306,17.190397402854167,5.587277114642928,0.017772914841771126
test,PR-Original,20260715,zone_true,19,3508,30.214811352798012,23.24960233325944,37.37511479971716,28.996302234401828,5.735577197972698,0.03337030112743378
test,PR-Original,20260715,player_mask,0,7210,31.717932323091166,30.063879666708083,38.553656415673174,22.588517883855815,18.269872846454383,0.0515161007642746
test,PR-Original,20260715,player_mask,1,89644,14.665764261645192,8.831158545558697,21.487771954125545,10.8057067090371,8.067755057141142,0.0156601220369339
test,PR-Original,20260716,event_true,0,26326,20.268932357577903,11.303688084015057,28.80930242555488,15.142379872147343,10.972623131783784,0.02811477705836296
test,PR-Original,20260716,event_true,1,1192,31.827482891365655,27.985344543913538,37.7496846118113,22.943819497841655,18.4504698927783,0.049239516258239746
test,PR-Original,20260716,event_true,2,5243,25.693495107113826,20.08980637818675,31.57837688689335,18.113814932238235,15.367009124466191,0.03681696206331253
test,PR-Original,20260716,event_true,3,169,20.601028659366115,12.464573934691032,28.447416775384962,17.62331611410709,9.45453570527438,0.024235868826508522
test,PR-Original,20260716,event_true,4,4022,35.79623895652212,30.966598738765548,41.71235155711464,25.2116628250034,21.199588325745292,0.06199287995696068
test,PR-Original,20260716,event_true,5,212,63.182295819770374,63.9351542870467,66.23537359448994,55.078803772317634,24.74005938676309,0.1278197020292282
test,PR-Original,20260716,event_true,6,8152,12.901090073261692,8.14255889011254,18.810305135130104,9.481598342386357,6.770666719459991,0.011379352770745754
test,PR-Original,20260716,event_true,7,49811,9.108770623083005,5.731314140434983,13.661273099304534,6.670649196087727,5.076968461845438,0.006380096543580294
test,PR-Original,20260716,event_true,8,499,10.864050938257794,6.452638774259069,18.38426609426192,9.665802776634335,4.580798434709499,0.009943695738911629
test,PR-Original,20260716,event_true,9,1228,18.296463139515563,11.489845177120706,25.459086381593018,16.77332250149587,5.054716669338534,0.01619928702712059
test,PR-Original,20260716,zone_true,0,2424,28.748996789246306,17.729088594423395,38.813006571834315,22.822284120063546,15.444846567713192,0.04904890060424805
test,PR-Original,20260716,zone_true,1,3867,21.01901486293009,10.901723707166916,29.919187305330073,14.049113900845045,14.42212051310017,0.035273294895887375
test,PR-Original,20260716,zone_true,2,4000,13.992722753042997,8.342564907266064,19.9333584693078,7.068545336443931,10.594361162429676,0.01854052022099495
test,PR-Original,20260716,zone_true,3,4722,12.846786740352421,6.7062543790636,19.314953687941077,6.148629416741213,10.125159708682837,0.017735261470079422
test,PR-Original,20260716,zone_true,4,4501,16.144165446220303,9.210824412215858,23.89375277107038,10.874856890383441,11.08900574173458,0.022486349567770958
test,PR-Original,20260716,zone_true,5,3745,25.71568946864934,18.133569419096546,33.78637516380065,21.366149602910486,12.790315641419035,0.0363118052482605
test,PR-Original,20260716,zone_true,6,3063,26.70696094396859,16.656290249916996,36.53390835850826,22.189903978712632,13.208845828294054,0.041714444756507874
test,PR-Original,20260716,zone_true,7,3976,18.385921991058268,8.930448004857414,27.42591283721423,12.503284858277356,12.392162120703352,0.029321832582354546
test,PR-Original,20260716,zone_true,8,4126,13.888375968070502,8.321773938928533,19.831914530849296,6.929008912491931,10.613862242782602,0.018440257757902145
test,PR-Original,20260716,zone_true,9,4852,12.204242279944415,6.81730706766759,18.004086624249677,6.128550293177415,9.293522937112755,0.015182213857769966
test,PR-Original,20260716,zone_true,10,4526,15.290098369707165,9.60918716619318,21.68855994518813,10.764665819237019,9.785384305005863,0.01811184175312519
test,PR-Original,20260716,zone_true,11,2924,26.700855154656132,20.875349926424136,33.743516366442364,22.98530773673762,11.407395160323832,0.03449968248605728
test,PR-Original,20260716,zone_true,12,7295,10.430560016689805,5.897654938692401,15.871521658567316,7.604476352909745,6.047409878000157,0.00849700067192316
test,PR-Original,20260716,zone_true,13,6282,10.482388654664573,6.41199885372852,15.39449231651767,7.5419863145851815,6.31140488133769,0.008284155279397964
test,PR-Original,20260716,zone_true,14,6658,8.29753494852475,5.3963529724421955,12.267477017882833,6.721593242305921,3.4460603685937117,0.0041187116876244545
test,PR-Original,20260716,zone_true,15,5719,8.436815438707598,5.646001645438375,12.24165788060895,7.070135051541879,3.28953416342501,0.004014098085463047
test,PR-Original,20260716,zone_true,16,7264,10.074962486031817,6.514540035734434,14.738554656277252,7.407136904455245,5.7287554029346595,0.007229049690067768
test,PR-Original,20260716,zone_true,17,6828,9.629641760315142,6.225363428378833,13.857017507688552,7.138183302964577,5.4449625752853175,0.006421966943889856
test,PR-Original,20260716,zone_true,18,6574,17.61683642107856,9.437109901098841,25.862517054916307,15.449258318068338,5.451740330537928,0.016850274056196213
test,PR-Original,20260716,zone_true,19,3508,28.05484066728635,22.326568665749306,35.71097930326681,26.224668581360483,6.411522988659014,0.0310499370098114
test,PR-Original,20260716,player_mask,0,7210,25.32372724105843,17.61979008220043,33.109700163480326,17.899918952848292,14.793082040714697,0.03897218778729439
test,PR-Original,20260716,player_mask,1,89644,14.181537703227868,7.751171652366191,21.666683307460683,10.518747138807763,7.73563382953434,0.015916649252176285
test,PR-Original,20260717,event_true,0,26326,20.64261341377001,12.77159903374768,28.189417264978402,15.640389506130166,10.976801335445963,0.026636604219675064
test,PR-Original,20260717,event_true,1,1192,33.45900951653055,30.555327819349536,37.571100329934254,23.850377234622474,19.72729714552953,0.048708006739616394
test,PR-Original,20260717,event_true,2,5243,26.429924561967482,21.685315323163913,32.12351963056681,16.399538721590837,18.27282159934085,0.04063938185572624
test,PR-Original,20260717,event_true,3,169,23.66592046789128,21.880935901692265,27.0209927637301,20.10318532299537,11.48837368622334,0.022433103993535042
test,PR-Original,20260717,event_true,4,4022,45.21814608533391,44.041479771320496,48.75007236501271,31.81334319393174,26.900798251699566,0.08310389518737793
test,PR-Original,20260717,event_true,5,212,64.46580392923781,66.75395598955188,66.89237567193138,57.14623885071081,23.904182270450413,0.12690326571464539
test,PR-Original,20260717,event_true,6,8152,13.242849493087224,8.920238134557959,18.49346153329704,9.960582386767419,6.803077511958252,0.010762331075966358
test,PR-Original,20260717,event_true,7,49811,9.628116324278484,6.52616677884851,13.485095421532877,7.09767583341123,5.362748588848764,0.006257221102714539
test,PR-Original,20260717,event_true,8,499,16.192779725744163,11.945331664503255,21.49643564038353,13.118237609973173,9.129139171513861,0.014599383808672428
test,PR-Original,20260717,event_true,9,1228,21.5412864042028,14.706166493629343,27.81158366711066,20.145772940021143,5.295239221146907,0.018989529460668564
test,PR-Original,20260717,zone_true,0,2424,31.28532390498663,20.61416689937283,39.931099815616065,26.124432389612892,15.526055511800271,0.04960854724049568
test,PR-Original,20260717,zone_true,1,3867,21.451751983273336,11.926497096254305,29.485400679046737,14.066834732300556,15.185353228687962,0.034012749791145325
test,PR-Original,20260717,zone_true,2,4000,14.393962596976284,8.860793368024385,19.836269575953988,6.402465014811606,11.80630136591196,0.018793627619743347
test,PR-Original,20260717,zone_true,3,4722,13.99803069751724,9.245192458587418,18.81202270512919,6.743377232983273,11.072073849497938,0.016735929995775223
test,PR-Original,20260717,zone_true,4,4501,17.385437680490043,11.741454026061827,23.32829654233175,11.980498090652898,11.756334451914258,0.021129202097654343
test,PR-Original,20260717,zone_true,5,3745,26.653270144538254,19.483138630736295,33.64818996544243,21.958896980037757,13.602403782739817,0.03559873625636101
test,PR-Original,20260717,zone_true,6,3063,30.046977939303837,20.947306455140716,38.22808283933199,24.511592355077898,15.98296431261089,0.0463116392493248
test,PR-Original,20260717,zone_true,7,3976,20.516572288000493,12.061785164926711,28.520787607610377,12.903889848548971,15.019117852534267,0.032931406050920486
test,PR-Original,20260717,zone_true,8,4126,15.124546761121117,9.57350435097705,20.536295976506956,6.239465512678396,12.867298019411592,0.02061193808913231
test,PR-Original,20260717,zone_true,9,4852,12.950064594974672,7.032825753824816,18.67045878047709,5.705438745004622,10.691535647702077,0.016827601939439774
test,PR-Original,20260717,zone_true,10,4526,17.356745274520883,11.015515071895232,23.429516916239006,11.280298324641773,12.305598671392916,0.022121669724583626
test,PR-Original,20260717,zone_true,11,2924,29.485730220088872,23.60824509627865,35.911275943181074,23.640320317121542,15.450998520781827,0.04133712872862816
test,PR-Original,20260717,zone_true,12,7295,10.265000734051203,6.20206435368012,15.119823292539465,7.7831093966807705,5.570517802990161,0.007605909835547209
test,PR-Original,20260717,zone_true,13,6282,10.872716492416922,7.84624702977664,14.462204297888581,8.55977432197449,5.6884088948041684,0.006986476015299559
test,PR-Original,20260717,zone_true,14,6658,8.158710716769173,5.287144568132565,11.763958612435166,7.024767600603068,2.9453615154472335,0.0036765600088983774
test,PR-Original,20260717,zone_true,15,5719,8.80420183228745,6.53039175089294,11.914976430135628,7.887205158974725,2.7325539601330657,0.0036534410901367664
test,PR-Original,20260717,zone_true,16,7264,9.969528309108535,6.061478206167225,14.59226182209623,7.472016123653747,5.527162707336903,0.007132645696401596
test,PR-Original,20260717,zone_true,17,6828,10.39755412000528,7.134768362397459,14.28008020180845,8.031319000206638,5.583672481492449,0.006742950063198805
test,PR-Original,20260717,zone_true,18,6574,18.24461726005093,9.637042396555639,26.029806603959766,16.555560535683565,4.943827445329523,0.016801513731479645
test,PR-Original,20260717,zone_true,19,3508,30.82655159242043,24.83314939923939,37.76372209997576,29.631990916292132,5.850236750646423,0.034036047756671906
test,PR-Original,20260717,player_mask,0,7210,31.138166860245956,27.585744796781313,38.31108374976167,22.160781672757878,18.09549919617945,0.051148559898138046
test,PR-Original,20260717,player_mask,1,89644,14.713699456982184,8.818284941962055,21.408872442783885,10.886102862806178,8.106185009646357,0.015601065941154957
test,PR-Refit,20260715,event_true,0,26326,20.6435437949174,12.458410736893905,28.552598907769855,15.547822901559453,11.060133165659707,0.027397658675909042
test,PR-Refit,20260715,event_true,1,1192,35.8906759553339,32.62934887386092,40.759152708751,25.766201035999348,21.127965503172238,0.057589173316955566
test,PR-Refit,20260715,event_true,2,5243,24.766316876210418,18.64479843571548,31.285871591851727,16.567835357607166,15.49312087014849,0.037231218069791794
test,PR-Refit,20260715,event_true,3,169,25.468028051341722,21.796485533199505,28.0409381626337,20.769788918344403,13.435972615988296,0.025806088000535965
test,PR-Refit,20260715,event_true,4,4022,45.7945279900941,44.447939412310745,49.10081881976576,32.340405004120775,26.888750868971254,0.08395367115736008
test,PR-Refit,20260715,event_true,5,212,64.01789323239353,66.42820004631155,66.36392047340537,56.30385480487262,24.151104014437152,0.12581752240657806
test,PR-Refit,20260715,event_true,6,8152,12.650875651144549,8.38076642519394,17.92080141514918,9.471989897107413,6.51911456420217,0.01012325193732977
test,PR-Refit,20260715,event_true,7,49811,9.246562828634078,6.2160523695949195,13.139181093759346,6.600451160519988,5.337460317623613,0.005967023316770792
test,PR-Refit,20260715,event_true,8,499,12.406370006223739,7.9681656537339745,18.39760380626967,10.96447510952746,4.923363994739815,0.010259052738547325
test,PR-Refit,20260715,event_true,9,1228,20.39519786299707,14.892868140128824,26.976779546186638,19.08373778270321,4.946215802809703,0.017840532585978508
test,PR-Refit,20260715,zone_true,0,2424,30.945184802673502,21.06133295249721,39.65517857416483,25.5886268267053,15.711355727596251,0.049300242215394974
test,PR-Refit,20260715,zone_true,1,3867,21.599781904433588,11.857922191568838,30.124982141629552,14.257257245827821,15.065403769833653,0.03573240339756012
test,PR-Refit,20260715,zone_true,2,4000,13.84005045480773,8.114168857334672,19.591837759374204,6.462433258797973,11.070241536488757,0.018144717440009117
test,PR-Refit,20260715,zone_true,3,4722,12.961131630758167,7.323381897862074,18.64182997106753,6.207689140915037,10.170780450455949,0.016349535435438156
test,PR-Refit,20260715,zone_true,4,4501,15.65915135833693,9.081859502754055,22.736497364558144,10.743851890355858,10.441579093067839,0.01995038613677025
test,PR-Refit,20260715,zone_true,5,3745,24.511834924300782,16.763671258423404,32.36026915160311,20.336496440537065,12.009700224670931,0.03280145674943924
test,PR-Refit,20260715,zone_true,6,3063,29.542456247695608,20.164334949690094,39.319801872054654,24.294707073851047,15.270598143030236,0.0491643063724041
test,PR-Refit,20260715,zone_true,7,3976,20.400876801534142,10.987304637391741,29.126938428743337,13.161409628761172,14.52615368247437,0.03376942500472069
test,PR-Refit,20260715,zone_true,8,4126,15.255688653686196,9.409056824904589,21.115869636817926,6.88340055499401,12.441977140880576,0.021263733506202698
test,PR-Refit,20260715,zone_true,9,4852,13.085709783658311,7.777109339827384,18.60880656826626,5.965383755509962,10.50376323333681,0.016550078988075256
test,PR-Refit,20260715,zone_true,10,4526,15.860167809374017,9.619876327154273,22.2092019671341,10.437646706942905,10.942003625788706,0.01970531977713108
test,PR-Refit,20260715,zone_true,11,2924,28.404904212415982,21.926782320688222,35.1236758270377,23.540048112471048,13.841294354694181,0.038280900567770004
test,PR-Refit,20260715,zone_true,12,7295,10.78853396385297,6.699583871983393,15.684161625492168,8.0346111905154,6.048152788576808,0.008139089681208134
test,PR-Refit,20260715,zone_true,13,6282,10.22115197574194,6.755028800325901,14.394613766747145,7.543569707988611,5.840195008915004,0.007013827562332153
test,PR-Refit,20260715,zone_true,14,6658,8.566997704430806,5.937134481181068,12.11952208116139,6.988535943251136,3.524890631875966,0.0040163011290133
test,PR-Refit,20260715,zone_true,15,5719,8.509964832810306,5.971380457108454,11.893047070619309,7.069698343990482,3.3620828992369125,0.003817381104454398
test,PR-Refit,20260715,zone_true,16,7264,10.341874995915797,6.501214568919086,15.139053276471365,7.38458331137391,6.173475332783806,0.007830134592950344
test,PR-Refit,20260715,zone_true,17,6828,10.060938673815512,6.794365619147734,14.027071608427475,7.409621011744039,5.764173007894834,0.006646069698035717
test,PR-Refit,20260715,zone_true,18,6574,18.374120005988768,10.30565739050434,25.761387862509096,16.420674220553156,5.308786039328209,0.01661684922873974
test,PR-Refit,20260715,zone_true,19,3508,31.246921221784813,24.70103164623447,38.31184524276836,29.976850039025123,5.873350342185563,0.035055600106716156
test,PR-Refit,20260715,player_mask,0,7210,31.52966995409816,29.259965548895387,38.632475802201526,22.42405754634297,18.195956659582592,0.05185789242386818
test,PR-Refit,20260715,player_mask,1,89644,14.343096485574808,8.294737199782114,21.348713871780195,10.548720061122534,7.9142745155443,0.015468928962945938
test,PR-Refit,20260716,event_true,0,26326,20.148792572433216,11.197280967067602,28.669006694196884,15.06549319425186,10.907144331054674,0.027840930968523026
test,PR-Refit,20260716,event_true,1,1192,31.77741508468464,28.16575592078277,37.66378258986474,22.94501751848034,18.370472291503226,0.04892335832118988
test,PR-Refit,20260716,event_true,2,5243,25.690833918750304,20.12021748559966,31.53863072288911,18.098475843523747,15.403162546288886,0.03675595298409462
test,PR-Refit,20260716,event_true,3,169,20.749363994878372,12.700945745627207,28.514403333117883,17.6970901591538,9.594158165377273,0.024399451911449432
test,PR-Refit,20260716,event_true,4,4022,35.7567365358608,31.120126318557368,41.60710353795474,25.186213437705852,21.1925632199731,0.061673641204833984
test,PR-Refit,20260716,event_true,5,212,62.732295553278355,63.26273722294003,65.8092834430054,54.569099581501675,24.681742881758595,0.12636615335941315
test,PR-Refit,20260716,event_true,6,8152,12.95728460225321,8.169830348156133,18.84425336806814,9.55311548439041,6.766772376252768,0.011388715356588364
test,PR-Refit,20260716,event_true,7,49811,9.138569575332927,5.738072141837898,13.674059166995518,6.710131641195805,5.077331286467207,0.006382596213370562
test,PR-Refit,20260716,event_true,8,499,10.973262662421472,6.462782876447351,18.429060970939634,9.737280303078567,4.6752071374194895,0.01000818982720375
test,PR-Refit,20260716,event_true,9,1228,18.353321338117734,11.61265960611113,25.399931035006215,16.82991485614997,5.062927114046164,0.01612739823758602
test,PR-Refit,20260716,zone_true,0,2424,28.694657323043568,17.720381819417717,38.62282845987031,23.188625737358493,14.821783083266649,0.04777964577078819
test,PR-Refit,20260716,zone_true,1,3867,20.69206646395379,10.690771897404364,29.581178397033696,14.168160028619832,13.888037547617495,0.034017063677310944
test,PR-Refit,20260716,zone_true,2,4000,13.52056588670593,7.938926909495102,19.463772398949107,6.996972560361027,10.18717412326485,0.01755465567111969
test,PR-Refit,20260716,zone_true,3,4722,12.366857161233137,6.340272439651753,18.736256257323117,5.912141803476907,9.724832405840717,0.016690244898200035
test,PR-Refit,20260716,zone_true,4,4501,15.771413812340253,9.171474933378091,23.33461769772902,10.857862468467067,10.564975171139096,0.021294523030519485
test,PR-Refit,20260716,zone_true,5,3745,25.42381060954349,18.12719508545601,33.374004742829065,21.401470804430335,12.157455042871996,0.03497755900025368
test,PR-Refit,20260716,zone_true,6,3063,27.25762174054094,17.272726661831328,36.940886886561564,22.49049441613454,13.786277005211167,0.04311012104153633
test,PR-Refit,20260716,zone_true,7,3976,18.90755862635849,9.286737625233979,27.87670638764102,12.724917897836528,12.9169757586456,0.030523454770445824
test,PR-Refit,20260716,zone_true,8,4126,14.36476406800251,8.609182916117758,20.343571747837956,7.0618014491758645,11.124844377633803,0.019482070580124855
test,PR-Refit,20260716,zone_true,9,4852,12.54620791712777,7.102487426384398,18.342107216400628,5.9726947518365,9.799732805436257,0.015964273363351822
test,PR-Refit,20260716,zone_true,10,4526,15.617234134308832,9.916632860072415,21.92888808215778,10.559860861807126,10.48137382301286,0.01894647441804409
test,PR-Refit,20260716,zone_true,11,2924,26.834604323469936,21.141423033921335,33.846199747545214,22.780182655956775,12.145058636705196,0.035354677587747574
test,PR-Refit,20260716,zone_true,12,7295,10.241269941033282,5.859815031023592,15.589278806706638,7.680136806399876,5.687234071111581,0.007984566502273083
test,PR-Refit,20260716,zone_true,13,6282,10.13105595043431,6.2168631040425915,14.918769517040749,7.4203817757716495,5.905338582677357,0.007648136466741562
test,PR-Refit,20260716,zone_true,14,6658,8.260722162401182,5.308596789603403,12.22439555228261,6.749541881130815,3.3631818778756934,0.004065534099936485
test,PR-Refit,20260716,zone_true,15,5719,8.274051419045843,5.554709874057075,12.038858312507474,6.9834010138642615,3.1682175846757703,0.0038628720212727785
test,PR-Refit,20260716,zone_true,16,7264,10.15369063788292,6.379401513395724,14.936110309872534,7.456420310362681,5.816222114002308,0.007522808853536844
test,PR-Refit,20260716,zone_true,17,6828,9.861011359979633,6.446061398081385,14.03684289986156,7.088699542568679,5.872367992809487,0.0067924135364592075
test,PR-Refit,20260716,zone_true,18,6574,17.73190156061338,9.674525228710891,25.88245245711413,15.58452575843371,5.439429196620607,0.01684105210006237
test,PR-Refit,20260716,zone_true,19,3508,27.918408839562986,22.26517596395623,35.56430506422076,26.195673649432933,6.253263696807276,0.03070065937936306
test,PR-Refit,20260716,player_mask,0,7210,25.242449517897946,17.770905802617513,33.00415006597724,17.844139196267985,14.753600293951788,0.03872329369187355
test,PR-Refit,20260716,player_mask,1,89644,14.17246962028334,7.772719137140552,21.61398876354915,10.527179852237488,7.720926322032511,0.01583263650536537
test,PR-Refit,20260717,event_true,0,26326,20.419127247250753,12.08752939994756,28.40137185849176,15.395754356371171,10.917307409344586,0.027115261182188988
test,PR-Refit,20260717,event_true,1,1192,33.76408999383712,30.47538054676439,38.18884586729071,24.072183006960312,19.890663675945127,0.05020710453391075
test,PR-Refit,20260717,event_true,2,5243,25.714204368007824,19.82677417909026,31.971484118824222,15.996798723861476,17.58501270656825,0.04024725407361984
test,PR-Refit,20260717,event_true,3,169,20.840368120210872,19.361842099430408,24.799393101817113,17.607987065242945,10.118343620434315,0.018971743062138557
test,PR-Refit,20260717,event_true,4,4022,45.188630318621406,43.748045932761144,48.99964218520773,31.77865238571035,26.855512613902068,0.08403736352920532
test,PR-Refit,20260717,event_true,5,212,64.6435424332661,66.59715000647378,67.20340789281732,56.76387366996902,24.768367960346193,0.12964753806591034
test,PR-Refit,20260717,event_true,6,8152,12.675641043488211,8.082748936874324,18.272591485149558,9.538949620502136,6.473431938585585,0.010429153218865395
test,PR-Refit,20260717,event_true,7,49811,8.874254976355612,5.521016042376501,13.054984454850924,6.435915886847355,5.040677269006753,0.005870334804058075
test,PR-Refit,20260717,event_true,8,499,13.74382259550773,9.534899013404102,20.07709344165046,11.06983267577115,7.73391380714988,0.012681595981121063
test,PR-Refit,20260717,event_true,9,1228,20.581243817171167,13.424352339189586,27.349657067587472,19.089623246954737,5.1852472997740735,0.018389668315649033
test,PR-Refit,20260717,zone_true,0,2424,31.11654656444346,19.47989213866112,40.43398560240127,25.994121272446552,15.386040148611116,0.05092193931341171
test,PR-Refit,20260717,zone_true,1,3867,21.616482111904077,11.5891564994593,30.13490271975703,14.543108974891961,14.930992048687488,0.03538888692855835
test,PR-Refit,20260717,zone_true,2,4000,14.185095068652865,8.148150285705874,20.231940576829743,6.530130577851087,11.48548674422875,0.019456777721643448
test,PR-Refit,20260717,zone_true,3,4722,13.159494525129162,7.644270151244741,18.832235336628024,5.8244888753816015,10.73469161181973,0.017033079639077187
test,PR-Refit,20260717,zone_true,4,4501,16.159610147904377,9.716798921327639,23.058087743613676,10.790293134088465,11.16062375706478,0.020978445187211037
test,PR-Refit,20260717,zone_true,5,3745,24.789325951853282,16.970667930175118,32.84896243436398,20.181306062318455,12.80865257756414,0.03428183123469353
test,PR-Refit,20260717,zone_true,6,3063,28.95895097337075,18.342790679499437,38.27698781001684,23.55105512422472,15.347907542321288,0.04616914689540863
test,PR-Refit,20260717,zone_true,7,3976,20.033580484800893,10.593580741700244,28.661179650794516,12.91778546305452,14.376590268746378,0.032798465341329575
test,PR-Refit,20260717,zone_true,8,4126,14.69873459860301,8.813152279217928,20.431293697435034,6.564629254767864,12.124200639629604,0.02009286731481552
test,PR-Refit,20260717,zone_true,9,4852,12.41745939901149,6.496236037097727,18.284263967828842,5.47678855363731,10.150480317762652,0.016146406531333923
test,PR-Refit,20260717,zone_true,10,4526,16.470898990328156,10.02005283760769,22.798464726731613,10.715537307503288,11.528929726746208,0.02095738984644413
test,PR-Refit,20260717,zone_true,11,2924,28.233319562115348,21.73495940499111,35.209912716554534,22.3973847072439,14.864340286442014,0.03977562487125397
test,PR-Refit,20260717,zone_true,12,7295,9.950370397844235,5.464102836320874,15.220822962639843,7.384222807361399,5.619976012424053,0.007701675407588482
test,PR-Refit,20260717,zone_true,13,6282,9.863214437902062,6.431302812948264,14.030422925372989,7.47024013796944,5.4441718062903615,0.006701490376144648
test,PR-Refit,20260717,zone_true,14,6658,8.056949497127034,4.862012297439065,12.020148055299648,6.820047405898374,3.063678101188573,0.003868664614856243
test,PR-Refit,20260717,zone_true,15,5719,8.115898994570948,5.544150523314388,11.543717778957378,7.078661463716987,2.769303450052462,0.0034784115850925446
test,PR-Refit,20260717,zone_true,16,7264,10.021348632940812,5.782631735340317,14.954123823493283,7.514049217757761,5.583129185838584,0.007469352800399065
test,PR-Refit,20260717,zone_true,17,6828,9.96297691873501,6.5349634202486016,14.076681466966686,7.415929852636213,5.655161279253116,0.0066789002157747746
test,PR-Refit,20260717,zone_true,18,6574,17.9770205196035,9.073385866137308,26.166095497707254,16.26068446608977,4.899969189728978,0.017015283927321434
test,PR-Refit,20260717,zone_true,19,3508,30.121053505793313,23.961227837716997,37.588921328672136,28.802271084594484,5.871557386080175,0.03377920389175415
test,PR-Refit,20260717,player_mask,0,7210,30.942423084488432,26.684403633998645,38.44501277961587,21.946181462815446,18.02173053267594,0.05160610005259514
test,PR-Refit,20260717,player_mask,1,89644,14.122527351436279,7.907737509912234,21.314435842844205,10.371828309963568,7.835809597255504,0.015479515306651592
