,,mean_distance_m,mean_distance_m,median_distance_m,median_distance_m,distance_rmse_m,distance_rmse_m,x_mae_m,x_mae_m,y_mae_m,y_mae_m,loss,loss
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
split,method,,,,,,,,,,,,
test,PR-Original,15.627504491229699,0.5339227942038118,8.958019538886045,0.6595146990826025,23.003350945200225,0.2519289108388644,11.492156617943238,0.3677598904001978,8.646011165612908,0.33361722507064373,0.018069850280880928,0.00038058423109268985
test,PR-Refit,15.331223978765133,0.3152286634961076,8.487544481425482,0.28869604334416965,22.926127267822736,0.2319738843108765,11.246019148108646,0.18076563152442066,8.50606150217745,0.23056695118281118,0.017961100364724796,0.0003676043993487003
validation,PR-Original,16.106921745513702,0.46698258708111284,9.34475546689878,0.6332599446053334,23.464083902902047,0.10788255039869069,11.731955113660149,0.3095758858147597,9.095837303998605,0.3185221893033652,0.01900186762213707,0.00019540642868970653
validation,PR-Refit,15.79419286419425,0.24427220281599632,8.852328022393122,0.23458007277411547,23.384056802293106,0.09730044037610712,11.474065231754173,0.1333164891503955,8.934939988831273,0.20398213240997604,0.018877452239394188,0.00022488787981798946
