configuration,seed,task,age,relative_score,canonical_weight
ap_shared,20260716,event,71,-2.530550479888916,0.0013446295633912086
ap_shared,20260716,event,72,0.6119087934494019,0.03114263154566288
ap_shared,20260716,event,73,-1.1907702684402466,0.005134069826453924
ap_shared,20260716,event,74,-1.1871446371078491,0.00515271769836545
ap_shared,20260716,event,75,0.04816541075706482,0.017722487449645996
ap_shared,20260716,event,76,-0.3868926763534546,0.011470473371446133
ap_shared,20260716,event,77,0.3806404769420624,0.02471250295639038
ap_shared,20260716,event,78,0.5856629610061646,0.03033590130507946
ap_shared,20260716,event,79,-1.3523974418640137,0.004367853049188852
ap_shared,20260716,time,0,0.0,0.01688910834491253
ap_shared,20260716,time,1,-0.02797168493270874,0.016423236578702927
ap_shared,20260716,time,2,1.1351890563964844,0.05255488306283951
ap_shared,20260716,time,3,1.2837454080581665,0.06097197160124779
ap_shared,20260716,time,4,0.7917271852493286,0.03727773204445839
ap_shared,20260716,time,5,0.2364058792591095,0.02139323391020298
ap_shared,20260716,time,6,-0.016225427389144897,0.01661728508770466
ap_shared,20260716,time,7,-0.7027655243873596,0.008363720029592514
ap_shared,20260716,time,8,-0.01763254404067993,0.016593918204307556
ap_shared,20260716,time,9,-0.25867408514022827,0.013039650395512581
ap_shared,20260716,time,10,0.36230775713920593,0.02426358312368393
ap_shared,20260716,time,11,-0.011909544467926025,0.016689157113432884
ap_shared,20260716,time,12,-1.0313297510147095,0.006021516863256693
ap_shared,20260716,time,13,-1.4177449941635132,0.004091550130397081
ap_shared,20260716,time,14,-0.1538408398628235,0.014480862766504288
ap_shared,20260716,time,15,-0.38445183634757996,0.011498505249619484
ap_shared,20260716,time,16,-0.48516687750816345,0.01039684098213911
ap_shared,20260716,time,17,-0.36236074566841125,0.011755344457924366
ap_shared,20260716,time,18,-1.8617101907730103,0.002624679356813431
ap_shared,20260716,time,19,-2.582127809524536,0.00127703498583287
ap_shared,20260716,time,20,-0.7431098222732544,0.008033008314669132
ap_shared,20260716,time,21,-1.3289868831634521,0.004471311811357737
ap_shared,20260716,time,22,-1.8256163597106934,0.0027211448177695274
ap_shared,20260716,time,23,-0.450803279876709,0.010760323144495487
ap_shared,20260716,time,24,-0.4688992202281952,0.010567355901002884
ap_shared,20260716,time,25,-0.9602832794189453,0.006464886479079723
ap_shared,20260716,time,26,-0.7755908966064453,0.0077762785367667675
ap_shared,20260716,time,27,-0.15235298871994019,0.01450242567807436
ap_shared,20260716,time,28,-0.31718507409095764,0.012298580259084702
ap_shared,20260716,time,29,-2.334756374359131,0.0016354413237422705
ap_shared,20260716,time,30,0.04485142230987549,0.017663853242993355
ap_shared,20260716,time,31,-0.4350641369819641,0.010931020602583885
ap_shared,20260716,time,32,-1.2617671489715576,0.004782204981893301
ap_shared,20260716,time,33,-0.6323482394218445,0.008973902091383934
ap_shared,20260716,time,34,-0.8492039442062378,0.007224405184388161
ap_shared,20260716,time,35,-2.0186290740966797,0.002243505557999015
ap_shared,20260716,time,36,0.08444884419441223,0.018377328291535378
ap_shared,20260716,time,37,-0.8517926931381226,0.007205727510154247
ap_shared,20260716,time,38,-1.0046501159667969,0.0061843316070735455
ap_shared,20260716,time,39,-1.5604145526885986,0.0035475394688546658
ap_shared,20260716,time,40,-0.5802336931228638,0.009453974664211273
ap_shared,20260716,time,41,0.058990031480789185,0.01791536808013916
ap_shared,20260716,time,42,-0.6077839732170105,0.009197068400681019
ap_shared,20260716,time,43,-0.6396965384483337,0.00890820100903511
ap_shared,20260716,time,44,-0.42955103516578674,0.01099145133048296
ap_shared,20260716,time,45,-1.3224397897720337,0.004500682931393385
ap_shared,20260716,time,46,-0.05517774820327759,0.015982449054718018
ap_shared,20260716,time,47,-0.49121665954589844,0.010334132239222527
ap_shared,20260716,time,48,0.502571702003479,0.027917133644223213
ap_shared,20260716,time,49,0.29662349820137024,0.0227210633456707
ap_shared,20260716,time,50,-2.3087334632873535,0.0016785587649792433
ap_shared,20260716,time,51,-1.6175258159637451,0.00335061177611351
ap_shared,20260716,time,52,-0.5476423501968384,0.009767168201506138
ap_shared,20260716,time,53,-2.2567667961120605,0.0017680941382423043
ap_shared,20260716,time,54,0.6115074157714844,0.03113013692200184
ap_shared,20260716,time,55,0.3541257679462433,0.02406587079167366
ap_shared,20260716,time,56,-1.4283716678619385,0.004048300441354513
ap_shared,20260716,time,57,-0.10277706384658813,0.015239516273140907
ap_shared,20260716,time,58,0.09088829159736633,0.01849604956805706
ap_shared,20260716,time,59,-1.6250728368759155,0.003325420431792736
ap_shared,20260716,time,60,-0.47123298048973083,0.010542723350226879
ap_shared,20260716,time,61,-1.229581594467163,0.004938626196235418
ap_shared,20260716,time,62,-0.7190139293670654,0.00822892040014267
ap_shared,20260716,time,63,-0.9423344135284424,0.006581971887499094
ap_shared,20260716,time,64,-1.9852827787399292,0.0023195799440145493
ap_shared,20260716,time,65,-0.12715643644332886,0.014872478321194649
ap_shared,20260716,time,66,-1.1620128154754639,0.005283854901790619
ap_shared,20260716,time,67,-0.9196029901504517,0.006733303889632225
ap_shared,20260716,time,68,-1.2430779933929443,0.004872420337051153
ap_shared,20260716,time,69,-0.24580933153629303,0.013208487071096897
ap_shared,20260716,time,70,-0.4606667459011078,0.010654710233211517
ap_shared,20260716,time,71,-2.530550479888916,0.0013446295633912086
ap_shared,20260716,time,72,0.6119087934494019,0.03114263154566288
ap_shared,20260716,time,73,-1.1907702684402466,0.005134069826453924
